Date,NI
2018-03-08,0.005664452168035128
2018-03-09,-0.005199516705521656
2018-03-12,0.007839828064358345
2018-03-13,0.0
2018-03-14,0.007346726098859779
2018-03-15,0.003432037780631614
2018-03-16,0.0017100977114199445
2018-03-19,-0.00810901909292594
2018-03-20,-0.002581754695082039
2018-03-21,0.004745503477355584
2018-03-22,0.004293443487358717
2018-03-23,-0.014108591464079612
2018-03-26,0.014310492354357107
2018-03-27,0.017101599684813173
2018-03-28,-0.002942479589181146
2018-03-29,0.008010285842212639
2018-04-02,-0.0025095105200897416
2018-04-03,0.007127608336990665
2018-04-04,0.0070777713179353
2018-04-05,0.009921350171278709
2018-04-06,-0.007368285525758189
2018-04-09,-0.004123577622430541
2018-04-10,-0.001656280868091775
2018-04-11,-0.005391818062303599
2018-04-12,-0.019182611355243573
2018-04-13,0.0012752001129292534
2018-04-16,0.014437640633898408
2018-04-17,0.010464388610532005
2018-04-18,-0.007870518291585582
2018-04-19,0.0020874116683058386
2018-04-20,-0.010416733029615988
2018-04-23,0.00505304016271757
2018-04-24,0.002513512634160442
2018-04-25,-0.0008356016824001555
2018-04-26,0.015474655090754741
2018-04-27,0.017645634712071256
2018-04-30,-0.004896026836651024
2018-05-01,0.0053303476042851905
2018-05-02,0.0350731379714595
2018-05-03,0.007486476808408193
2018-05-04,-0.006257886499931531
2018-05-07,0.0027552142761788634
2018-05-08,-0.014913810624027968
